fecha_extraccion,retailer,categoria,producto,precio_lista_crc,precio_oferta_crc,descuento_pct,presentacion_ml,url_fuente,tipo_extraccion,precio_final_crc,producto_normalizado,retailer_normalizado,precio_equivalente_750ml_crc,segmento_precio,tipo_cambio_compra_usd,tipo_cambio_venta_usd
2026-09-10,PriceSmart Costa Rica,Vino tinto,Muga Vino Tinto Español El Anden de la Estación 750 mL,15495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,15495.0,muga vino tinto español el anden de la estación 750 ml,pricesmart costa rica,15495.0,super premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Cune Vino Tinto Crianza Rioja 750 mL / 25.36 oz,8795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,8795.0,cune vino tinto crianza rioja 750 ml / 25.36 oz,pricesmart costa rica,8795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Twin View Estates Cabernet Sauvignon Vino Tinto 1.5 L,6795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,6795.0,twin view estates cabernet sauvignon vino tinto 1.5 l,pricesmart costa rica,3397.5,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Carlo Rossi Vino Tinto Cuerpo Medio 3 L / 101.4 oz,13795.0,,0,3000.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,13795.0,carlo rossi vino tinto cuerpo medio 3 l / 101.4 oz,pricesmart costa rica,3448.75,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Ruffino Vino Tinto Chianti Classico 750 mL / 25.36 oz,8495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,8495.0,ruffino vino tinto chianti classico 750 ml / 25.36 oz,pricesmart costa rica,8495.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Campo Viejo Vino Tinto Reserva 750 mL,14995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,14995.0,campo viejo vino tinto reserva 750 ml,pricesmart costa rica,14995.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Marqués de Riscal Vino Tinto Rioja Reserva 750 mL,15995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,15995.0,marqués de riscal vino tinto rioja reserva 750 ml,pricesmart costa rica,15995.0,super premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Felino Vino Tinto Malbec 750 mL,7470.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,7470.0,felino vino tinto malbec 750 ml,pricesmart costa rica,7470.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Hacienda López de Haro Vino Crianza 750 mL,8795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,8795.0,hacienda lópez de haro vino crianza 750 ml,pricesmart costa rica,8795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Montes Limited Selection Vino Cabernet Sauvignon Camenère 750 mL / 25.3 oz,10595.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,10595.0,montes limited selection vino cabernet sauvignon camenère 750 ml / 25.3 oz,pricesmart costa rica,10595.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Arrogante Frog Cabernet Sauvignon Merlot Vino Tinto 750 mL,7595.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,7595.0,arrogante frog cabernet sauvignon merlot vino tinto 750 ml,pricesmart costa rica,7595.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,BIN 27 Vino Tinto Reserve Port Fonseca 750 mL / 25.36 oz,14995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,14995.0,bin 27 vino tinto reserve port fonseca 750 ml / 25.36 oz,pricesmart costa rica,14995.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Pulenta Estate Malbec Vino Tinto 750 mL,20995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,20995.0,pulenta estate malbec vino tinto 750 ml,pricesmart costa rica,20995.0,super premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Cantina Fiorentino Primitivo Salento Vino Tinto 750 mL,9795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,9795.0,cantina fiorentino primitivo salento vino tinto 750 ml,pricesmart costa rica,9795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,El Coto Crianza Rioja Vino Tinto Tempranillo 750 mL,9795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,9795.0,el coto crianza rioja vino tinto tempranillo 750 ml,pricesmart costa rica,9795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Douce Nature Vino Tinto Pinot Noir Orgánico 750 mL / 25.36 oz,9795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,9795.0,douce nature vino tinto pinot noir orgánico 750 ml / 25.36 oz,pricesmart costa rica,9795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,M. Chapoutier Vino Tinto Côtes du Rhône 750 mL / 25.36 oz,10495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,10495.0,m. chapoutier vino tinto côtes du rhône 750 ml / 25.36 oz,pricesmart costa rica,10495.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Gato Negro Cabernet Sauvignon Vino Tinto 1.5 L / 51 oz,6795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,6795.0,gato negro cabernet sauvignon vino tinto 1.5 l / 51 oz,pricesmart costa rica,3397.5,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Mantrús Reserva Vino Tinto Ribera del Duero 750 mL / 25.36 oz,4995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,4995.0,mantrús reserva vino tinto ribera del duero 750 ml / 25.36 oz,pricesmart costa rica,4995.0,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Navarro Correas Vino Tinto Malbec 2 Unidades / 750 mL,16295.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,16295.0,navarro correas vino tinto malbec 2 unidades / 750 ml,pricesmart costa rica,8147.5,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Trapiche Reserva Vino Tinto Malbec 2 Unidades / 750 mL / 25.36 oz + Kit Parrillero,11195.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,11195.0,trapiche reserva vino tinto malbec 2 unidades / 750 ml / 25.36 oz + kit parrillero,pricesmart costa rica,5597.5,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Alamos Vino Tinto Malbec 750 mL,7495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,7495.0,alamos vino tinto malbec 750 ml,pricesmart costa rica,7495.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Viña Alberdi Vino Tinto Tempranillo Crianza 750 mL / 25.36 oz,14970.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=4,web_scraping_live,14970.0,viña alberdi vino tinto tempranillo crianza 750 ml / 25.36 oz,pricesmart costa rica,14970.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Zuccardi Q Vino Tinto Malbec 750 mL,14970.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live,14970.0,zuccardi q vino tinto malbec 750 ml,pricesmart costa rica,14970.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,J Lohr Cabernet Sauvignon Vino Tinto 750 mL,18970.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live,18970.0,j lohr cabernet sauvignon vino tinto 750 ml,pricesmart costa rica,18970.0,super premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Montecillo Rioja Crianza Vino Tinto 750 mL,9470.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live,9470.0,montecillo rioja crianza vino tinto 750 ml,pricesmart costa rica,9470.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Misiones de Rengo Vino Tinto Cabernet Sauvignon 750 mL / 25.36 oz,6295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live,6295.0,misiones de rengo vino tinto cabernet sauvignon 750 ml / 25.36 oz,pricesmart costa rica,6295.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Portia Roble Tempranillo Vino Tinto 750 mL,10995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live,10995.0,portia roble tempranillo vino tinto 750 ml,pricesmart costa rica,10995.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Arrogant Frog Pinot Noir Vino Tinto 750 mL,7795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=5,web_scraping_live,7795.0,arrogant frog pinot noir vino tinto 750 ml,pricesmart costa rica,7795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Pulpo Albariño Vino Blanco 750 mL,11795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,11795.0,pulpo albariño vino blanco 750 ml,pricesmart costa rica,11795.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Frontera Concha & Toro Vino Blanco Sauvignon Blanc Semi 1.5 L,7795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,7795.0,frontera concha & toro vino blanco sauvignon blanc semi 1.5 l,pricesmart costa rica,3897.5,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Clos de Pirque Vino Blanco 3 Unidades / 1 L,7495.0,,0,3000.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,7495.0,clos de pirque vino blanco 3 unidades / 1 l,pricesmart costa rica,1873.75,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Marqués de Riscal Vino Blanco 750 mL,8295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,8295.0,marqués de riscal vino blanco 750 ml,pricesmart costa rica,8295.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Loma Negra Chardonnay Classic Vino Blanco 750 mL / 25.4 oz,2395.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,2395.0,loma negra chardonnay classic vino blanco 750 ml / 25.4 oz,pricesmart costa rica,2395.0,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Reguta Vino Prosecco Extra Seco Italiano 750 mL / 25.36 oz,3795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,3795.0,reguta vino prosecco extra seco italiano 750 ml / 25.36 oz,pricesmart costa rica,3795.0,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Santa Margherita Vino Blanco Pinot Grigio 750 mL / 25.36 oz,15495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,15495.0,santa margherita vino blanco pinot grigio 750 ml / 25.36 oz,pricesmart costa rica,15495.0,super premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Casal Mendes Vino Verde 750 mL / 25.4 oz,5295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,5295.0,casal mendes vino verde 750 ml / 25.4 oz,pricesmart costa rica,5295.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Las Moras Pinot Grigio Vino Blanco Botella de 750 mL / 25.4 oz,5295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,5295.0,las moras pinot grigio vino blanco botella de 750 ml / 25.4 oz,pricesmart costa rica,5295.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Los Vascos Vino Blanco Sauvignon Blanc 750 mL / 25.36 oz,10495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,10495.0,los vascos vino blanco sauvignon blanc 750 ml / 25.36 oz,pricesmart costa rica,10495.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Pasqua Vino Blanco Pinot Grigio 750 mL / 25.36 oz,7795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,7795.0,pasqua vino blanco pinot grigio 750 ml / 25.36 oz,pricesmart costa rica,7795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino blanco,Gemma di Luna Pinot Grigio Vino Blanco 750 mL,9495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-blanco-G10D08014019/G10D08014019,web_scraping_live,9495.0,gemma di luna pinot grigio vino blanco 750 ml,pricesmart costa rica,9495.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Astoria Prosecco Rosé Vino Rosado 750 mL / 25.4 oz,5795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,5795.0,astoria prosecco rosé vino rosado 750 ml / 25.4 oz,pricesmart costa rica,5795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Les Jamelles Vino Rosado Francés 750 mL / 25.36 oz,8795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,8795.0,les jamelles vino rosado francés 750 ml / 25.36 oz,pricesmart costa rica,8795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Soupçon de Fruit Rosé d'Anjou Botella de Vino Rosado 750 mL / 25.4 oz,7795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,7795.0,soupçon de fruit rosé d'anjou botella de vino rosado 750 ml / 25.4 oz,pricesmart costa rica,7795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Sandara Sparkling Vino Rosado Botella de 750 mL / 25.4 oz,5795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,5795.0,sandara sparkling vino rosado botella de 750 ml / 25.4 oz,pricesmart costa rica,5795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Viña Esmeralda Vino Rosado Español Aroma Frutal 750 mL,5570.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,5570.0,viña esmeralda vino rosado español aroma frutal 750 ml,pricesmart costa rica,5570.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Pasqua 11 Minutes Vino Rosado 750 mL,13995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,13995.0,pasqua 11 minutes vino rosado 750 ml,pricesmart costa rica,13995.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,The Beach by Whispering Angel Vino Rosado Francés 750 mL,15495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,15495.0,the beach by whispering angel vino rosado francés 750 ml,pricesmart costa rica,15495.0,super premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Arrogant Frog Vino Rosado 750 mL,8495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,8495.0,arrogant frog vino rosado 750 ml,pricesmart costa rica,8495.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Taanug Vino Rosado Francés Aroma a Fresas 750 mL,8795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,8795.0,taanug vino rosado francés aroma a fresas 750 ml,pricesmart costa rica,8795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Montes Vino Rosado Cherub 750 mL / 25.36 oz,9195.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,9195.0,montes vino rosado cherub 750 ml / 25.36 oz,pricesmart costa rica,9195.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino rosado,Mateus The Original Vino Rosado Espumoso Portugués 1 L,7795.0,,0,1000.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-rosado-G10D08014012/G10D08014012,web_scraping_live,7795.0,mateus the original vino rosado espumoso portugués 1 l,pricesmart costa rica,5846.25,medio,446.61,451.08
